,pace_sec,half_pace_sec,age,time_hours,age_range,race_uniform_index,bib
6277,222.4434174665245,216.66074179405143,32,2.607222222222222,Cancha Reglamentaria(29-39),0.0009034242732817,8134
8656,223.2728996326579,208.36592013271715,31,2.6169444444444445,Cancha Reglamentaria(29-39),0.0077412525308725,10858
3383,223.58099300865032,220.2156653631947,27,2.6205555555555557,Dientes de leche(0-28),0.0003034635726303,4557
2514,223.81798791325983,222.39601848560253,24,2.6233333333333335,Dientes de leche(0-28),8.337421670025174e-05,3444
1496,223.88908638464272,217.70351937433344,33,2.6241666666666665,Cancha Reglamentaria(29-39),0.000824438469257,2094
15,223.98388434648652,219.50468064936604,24,2.625277777777778,Dientes de leche(0-28),0.0004048058498711,17
3217,224.3393767034009,222.39601848560253,31,2.6294444444444443,Cancha Reglamentaria(29-39),6.417222355967045e-05,4323
1265,224.62377058893236,224.81336651262,26,2.6327777777777777,Dientes de leche(0-28),0.0003827708494697,1781
4318,224.8607654935419,208.2237231899514,39,2.6355555555555554,Cancha Reglamentaria(29-39),0.0110068365174628,5795
8967,225.2162578504562,202.91503732669747,21,2.6397222222222223,Dientes de leche(0-28),0.0249717467821106,15007
21,225.92724256428485,219.50468064936604,33,2.6480555555555556,Cancha Reglamentaria(29-39),0.0015816963159672,25
2220,226.1642374688944,219.3624837066003,32,2.6508333333333334,Cancha Reglamentaria(29-39),0.0016708058397472,3061
5425,226.9700201445669,223.15440218035312,35,2.660277777777778,Cancha Reglamentaria(29-39),0.0003078172018435,7123
5597,227.0648181064107,224.4815736461666,27,2.661388888888889,Dientes de leche(0-28),0.0001838250000113,7338
8965,227.63360587747363,213.7694039578149,20,2.6680555555555556,Dientes de leche(0-28),0.007439959964802,15004
577,227.65730536793455,228.6052849863728,29,2.6683333333333334,Cancha Reglamentaria(29-39),0.0002725251209451,847
2944,227.68100485839557,226.898921673184,30,2.6686111111111113,Cancha Reglamentaria(29-39),0.0001454079625784,3970
8905,228.1312951771537,221.25844294347672,32,2.673888888888889,Cancha Reglamentaria(29-39),0.0031916824406143,11139
433,228.1786941580756,222.34861950468064,30,2.6744444444444446,Cancha Reglamentaria(29-39),0.0010736374184612,659
340,229.00817632420905,227.65730536793455,34,2.6841666666666666,Cancha Reglamentaria(29-39),5.65406920507513e-05,552
5550,230.3116482995616,228.74748192913853,27,2.6994444444444445,Dientes de leche(0-28),7.127720085398851e-05,7278
5659,230.38274677094444,229.5058656238891,46,2.700277777777778,WTF Happened(40-49),8.368208598082004e-05,7409
20,230.4064462614054,213.1532172058301,30,2.7005555555555554,Cancha Reglamentaria(29-39),0.0133280259461174,24
7991,230.45384524232728,231.4966228226093,31,2.701111111111111,Cancha Reglamentaria(29-39),0.0005651872068232,10072
8863,231.0463325038512,220.7370541533357,31,2.7080555555555557,Cancha Reglamentaria(29-39),0.0033498846928314,11092
2099,231.2359284275388,224.8607654935419,33,2.710277777777778,Cancha Reglamentaria(29-39),0.0014013609705693,2897
8975,231.4966228226093,230.64344116601487,30,2.7133333333333334,Cancha Reglamentaria(29-39),6.8551760757895e-05,15032
4183,231.7810167081408,216.32894892759805,26,2.716666666666667,Dientes de leche(0-28),0.010583436640949,5618
5716,232.44460244104752,225.3821542836829,38,2.7244444444444444,Cancha Reglamentaria(29-39),0.0011228316163042,7478
610,232.9185922502666,228.51048702452897,28,2.73,Dientes de leche(0-28),0.0003753997464723,888
4104,233.0370897025714,232.49200142196943,26,2.731388888888889,Dientes de leche(0-28),0.0002803605762645,5515
8977,233.1318876644152,228.1786941580756,31,2.7325,Cancha Reglamentaria(29-39),0.0007524837330809,15035
3111,233.22668562625904,233.01339021211044,28,2.733611111111111,Dientes de leche(0-28),4.9774297915033525e-05,4192
2181,233.22668562625904,238.13248015167676,32,2.733611111111111,Cancha Reglamentaria(29-39),0.0019445506319641,3009
7567,233.22668562625904,226.75672473041828,37,2.733611111111111,Cancha Reglamentaria(29-39),0.0009981066820003,9594
3137,233.25038511672,221.49543784808623,39,2.733888888888889,Cancha Reglamentaria(29-39),0.0044048768313838,4228
2892,233.4399810404076,231.16482995615596,29,2.736111111111111,Cancha Reglamentaria(29-39),7.103770321051676e-05,3908
6407,233.51107951179048,221.82723071453964,26,2.7369444444444446,Dientes de leche(0-28),0.0050780948949781,8281
2746,233.91397084962676,228.93707785282612,33,2.7416666666666667,Cancha Reglamentaria(29-39),0.0006252905098946,3734
3018,234.1272662637753,233.7243749259391,32,2.7441666666666666,Cancha Reglamentaria(29-39),0.0001021960267718,4072
5710,234.36426116838487,218.17750918355256,32,2.7469444444444444,Cancha Reglamentaria(29-39),0.0116775082280865,7472
8583,234.74345301576017,231.73361772721887,31,2.751388888888889,Cancha Reglamentaria(29-39),0.0001085002616453,10775
2824,235.12264486313543,228.55788600545088,42,2.7558333333333334,WTF Happened(40-49),0.000970271408814,3829
7675,235.43073823912783,228.1786941580756,49,2.7594444444444446,WTF Happened(40-49),0.0016581944103984,9717
1201,235.5255362009717,228.84227989098235,35,2.7605555555555554,Cancha Reglamentaria(29-39),0.0013695054043795,1691
5864,235.881028557886,231.02263301339025,42,2.7647222222222223,WTF Happened(40-49),0.0004728813419071,7645
74,236.37871785756607,235.6203341628155,32,2.7705555555555557,Cancha Reglamentaria(29-39),7.282724405896092e-05,202
5688,236.4498163289489,240.88162104514757,29,2.7713888888888887,Cancha Reglamentaria(29-39),0.0018262792651337,7446
7438,236.80530868586325,224.9081644744638,36,2.7755555555555556,Cancha Reglamentaria(29-39),0.0047191546998643,9451
1322,236.947505628629,221.637634790852,46,2.777222222222222,WTF Happened(40-49),0.0075661576614988,1855
22,236.947505628629,230.83303708970257,21,2.777222222222222,Dientes de leche(0-28),0.001010056594129,27
2865,236.97120511908997,223.58099300865032,29,2.7775,Cancha Reglamentaria(29-39),0.0072193055395585,3876
16,237.13710155231664,230.64344116601487,31,2.7794444444444446,Cancha Reglamentaria(29-39),0.0010380292108395,19
7843,237.56369238061384,239.74404550302168,33,2.7844444444444445,Cancha Reglamentaria(29-39),0.0009652831272938,9911
795,237.65849034245764,239.2700556938026,37,2.7855555555555553,Cancha Reglamentaria(29-39),0.0005584063772748,1132
3912,237.75328830430144,231.3544258798436,30,2.7866666666666666,Cancha Reglamentaria(29-39),0.0010401254108152,5269
2571,237.91918473752816,224.67116956985424,25,2.788611111111111,Dientes de leche(0-28),0.005262932257241,3520
1017,238.17987913259864,238.4168740372082,35,2.7916666666666665,Cancha Reglamentaria(29-39),0.0002885793614897,1445
8821,238.3457755658253,228.1312951771537,29,2.7936111111111113,Cancha Reglamentaria(29-39),0.0038204334519803,11039
7929,238.3694750562863,221.96942765730537,36,2.793888888888889,Cancha Reglamentaria(29-39),0.0124583076254691,10006
680,238.7249674132006,225.4295532646048,28,2.7980555555555555,Dientes de leche(0-28),0.0051529639489563,979
2408,238.7723663941225,232.49200142196943,26,2.798611111111111,Dientes de leche(0-28),0.0008663923854028,3308
669,238.7723663941225,233.7243749259391,30,2.798611111111111,Cancha Reglamentaria(29-39),0.0006190338414933,965
1653,238.8908638464273,233.6769759450172,38,2.8,Cancha Reglamentaria(29-39),0.0004271227241345,2296
1218,238.98566180827112,225.47695224552672,39,2.801111111111111,Cancha Reglamentaria(29-39),0.005127392481823,1720
8593,239.69664652209977,233.39258205948573,40,2.8094444444444444,WTF Happened(40-49),0.0009211665185573,10788
3797,240.3128332740846,242.35098945372675,28,2.816666666666667,Dientes de leche(0-28),0.0005296025353046,5110
2908,240.33653276454555,243.3937670340088,35,2.8169444444444443,Cancha Reglamentaria(29-39),0.001425009638912,3929
2814,240.43133072638935,225.9983410356677,32,2.8180555555555555,Cancha Reglamentaria(29-39),0.0075793452766348,3818
3813,240.50242919777224,235.90472804834693,25,2.818888888888889,Dientes de leche(0-28),0.0003081825040775,5130
3695,240.81052257376467,241.35561085436663,31,2.8225,Cancha Reglamentaria(29-39),0.0002485495461678,4977
7619,241.0001184974523,244.15215072875927,43,2.8247222222222224,WTF Happened(40-49),0.0010000780603523,9654
7028,241.0712169688352,234.7197535252992,42,2.8255555555555554,WTF Happened(40-49),0.0013593899173117,8987
1128,241.0949164592961,235.09894537267448,30,2.825833333333333,Cancha Reglamentaria(29-39),0.000909104977313,1598
5182,241.30821187344472,232.8711932693447,36,2.828333333333333,Cancha Reglamentaria(29-39),0.0025297695184293,6818
2897,241.56890626851524,240.3602322550065,37,2.8313888888888887,Cancha Reglamentaria(29-39),0.0001058644884832,3915
2050,241.9006991349686,232.53940040289132,28,2.835277777777778,Dientes de leche(0-28),0.0025460190555638,2839
5598,241.9006991349686,231.25962791799972,33,2.835277777777778,Cancha Reglamentaria(29-39),0.0029726070440016,7339
7502,242.30359047280484,237.0423035904728,49,2.84,WTF Happened(40-49),0.0010304964577437,9518
2992,242.35098945372675,238.0376821898329,36,2.8405555555555555,Cancha Reglamentaria(29-39),0.0003013081720375,4033
6297,242.3746889441877,242.82497926294585,32,2.8408333333333333,Cancha Reglamentaria(29-39),0.0001358898676666,8156
7148,242.4931863964925,228.51048702452897,29,2.8422222222222224,Cancha Reglamentaria(29-39),0.0067600124502564,9119
1126,242.51688588695345,242.6827823201801,31,2.8425,Cancha Reglamentaria(29-39),0.0001570367651973,1596
2156,242.56428486787533,235.90472804834693,50,2.8430555555555554,Señora(50-60),0.0011196370879261,2979
3550,242.75388079156295,235.28854129636213,32,2.8452777777777776,Cancha Reglamentaria(29-39),0.0015163766058541,4785
2236,242.91977722478967,247.3278824505273,32,2.8472222222222223,Cancha Reglamentaria(29-39),0.0005648567035458,3082
8974,243.55966346723545,235.28854129636213,32,2.854722222222222,Cancha Reglamentaria(29-39),0.0021291965932519,15031
3091,243.55966346723545,238.8908638464273,29,2.854722222222222,Cancha Reglamentaria(29-39),0.000435879583529,4164
3121,243.60706244815736,247.3752814314492,35,2.855277777777778,Cancha Reglamentaria(29-39),0.0005457825144075,4207
8272,243.820357862306,235.9995260101908,26,2.8577777777777778,Dientes de leche(0-28),0.0021257703086809,10424
5411,244.1047517478374,236.947505628629,44,2.861111111111111,WTF Happened(40-49),0.0015937416038757,7105
2816,244.2706481810641,239.8388434648655,26,2.8630555555555555,Dientes de leche(0-28),0.000432894755302,3820
3595,244.41284512382984,237.37409645692617,49,2.8647222222222224,WTF Happened(40-49),0.0008352219112517,4845
1416,244.4365446142908,237.8954852470672,40,2.865,WTF Happened(40-49),0.0010126919306023,1991
1699,244.4839435952127,240.2180353122408,31,2.8655555555555554,Cancha Reglamentaria(29-39),0.000349317023929,2355
279,244.4839435952127,238.98566180827112,51,2.8655555555555554,Señora(50-60),0.0006806520485206,463
260,244.53134257613465,238.3694750562863,37,2.866111111111111,Cancha Reglamentaria(29-39),0.0011317474696393,442
4622,244.69723900936128,252.49437137101552,26,2.8680555555555554,Dientes de leche(0-28),0.0028667924600427,6153
6093,244.83943595212705,241.2608128925228,22,2.8697222222222223,Dientes de leche(0-28),0.000258104002408,7918
1657,244.93423391397084,228.79488091006044,27,2.870833333333333,Dientes de leche(0-28),0.0094804566478194,2301
8675,245.07643085673655,236.0943239720346,41,2.8725,WTF Happened(40-49),0.00255318336621,10880
988,245.21862779950231,244.4365446142908,41,2.8741666666666665,WTF Happened(40-49),0.0002183972653512,1403
1819,245.24232728996327,243.3937670340088,26,2.8744444444444444,Dientes de leche(0-28),0.000349308610968,2521
1134,245.4319232136509,246.47470079393293,32,2.8766666666666665,Cancha Reglamentaria(29-39),0.0004182303200002,1604
4752,245.45562270411185,243.1093731484773,27,2.8769444444444443,Dientes de leche(0-28),0.0001964452810158,6308
8352,245.4793221945728,243.34636805308685,31,2.877222222222222,Cancha Reglamentaria(29-39),4.445993026983608e-05,10511
5948,245.6215191373385,233.06078919303235,42,2.878888888888889,WTF Happened(40-49),0.005090455477403,7748
4282,245.6215191373385,245.57412015641663,37,2.878888888888889,Cancha Reglamentaria(29-39),0.0002507194157215,5748
4583,245.66891811826045,250.2666192676857,27,2.8794444444444443,Dientes de leche(0-28),0.0015018033933407,6109
2256,245.6926176087214,241.7348027017419,24,2.879722222222222,Dientes de leche(0-28),0.0006562205240283,3114
2163,245.7163170991824,236.7579097049413,33,2.88,Cancha Reglamentaria(29-39),0.0025991584884224,2989
2719,245.78741557056523,243.5359639767745,29,2.8808333333333334,Cancha Reglamentaria(29-39),0.0002308373402894,3699
551,245.90591302287,239.22265671288068,35,2.882222222222222,Cancha Reglamentaria(29-39),0.0011490056548349,812
3124,245.90591302287,244.34174665244697,42,2.882222222222222,WTF Happened(40-49),0.0001010367508821,4211
4959,246.28510487024528,250.31401824860765,22,2.8866666666666667,Dientes de leche(0-28),0.0028239097447634,6545
2747,246.30880436070623,234.6249555634554,46,2.8869444444444445,WTF Happened(40-49),0.0038424335461162,3735
7564,246.3325038511672,238.98566180827112,36,2.8872222222222224,Cancha Reglamentaria(29-39),0.0014398320666015,9591
2714,246.40360232255009,243.2989690721649,38,2.8880555555555554,Cancha Reglamentaria(29-39),0.0001619150479079,3694
141,246.427301813011,236.6157127621756,35,2.888333333333333,Cancha Reglamentaria(29-39),0.0027184374180874,288
637,246.451001303472,236.947505628629,35,2.888611111111111,Cancha Reglamentaria(29-39),0.0028931746590142,922
1768,246.5457992653158,236.28391989572225,41,2.8897222222222223,WTF Happened(40-49),0.0031728994543879,2446
2265,246.5931982462377,235.9995260101908,33,2.890277777777778,Cancha Reglamentaria(29-39),0.0036330371720365,3127
5612,246.90129162223013,250.64581111506104,24,2.8938888888888887,Dientes de leche(0-28),0.0012434950901701,7357
6052,247.3752814314492,240.3602322550065,36,2.8994444444444443,Cancha Reglamentaria(29-39),0.0009124488808162,7875
27,247.4463799028321,245.0527313662756,35,2.9002777777777777,Cancha Reglamentaria(29-39),0.0001113449227236,145
525,247.6122763360588,240.3602322550065,24,2.902222222222222,Dientes de leche(0-28),0.001307275184356,770
7113,247.68337480744165,234.6249555634554,24,2.9030555555555555,Dientes de leche(0-28),0.0066716857001342,9082
2981,247.73077378836356,249.36603863016944,27,2.903611111111111,Dientes de leche(0-28),0.000609879916589,4018
8953,247.9203697120512,237.46889441877,37,2.9058333333333333,Cancha Reglamentaria(29-39),0.0037264272045883,11200
1991,247.9440692025121,248.32326104988744,34,2.906111111111111,Cancha Reglamentaria(29-39),0.0001356050052735,2759
1178,248.015167673895,251.16719990520204,33,2.9069444444444446,Cancha Reglamentaria(29-39),0.0013205388908652,1658
2205,248.0625666548169,239.74404550302168,34,2.9075,Cancha Reglamentaria(29-39),0.0020925505594753,3045
7463,248.1336651261998,244.9105344235099,44,2.908333333333333,WTF Happened(40-49),0.0001348907292597,9478
1231,248.1810641071217,239.7914444839436,42,2.908888888888889,WTF Happened(40-49),0.0019189070104075,1736
3580,248.4180590117313,245.2897262708852,33,2.9116666666666666,Cancha Reglamentaria(29-39),0.0001963137293819,4820
7608,248.4180590117313,244.4365446142908,32,2.9116666666666666,Cancha Reglamentaria(29-39),0.0002230884677937,9642
8738,248.63135442587983,242.1613935300391,46,2.9141666666666666,WTF Happened(40-49),0.0008229719821406,10946
2539,248.6550539163408,245.5267211754947,33,2.9144444444444444,Cancha Reglamentaria(29-39),0.0001527148952142,3482
841,248.7498518781846,243.1093731484773,31,2.9155555555555557,Cancha Reglamentaria(29-39),0.0006800318695663,1200
5571,248.8683493304894,252.30477544732787,28,2.9169444444444443,Dientes de leche(0-28),0.0009486018877915,7302
2933,248.8683493304894,245.6215191373385,32,2.9169444444444443,Cancha Reglamentaria(29-39),0.0001713424541073,3959
2179,248.89204882095035,235.1937433345183,27,2.917222222222222,Dientes de leche(0-28),0.0060869955784663,3007
3448,249.01054627325516,250.78800805782677,22,2.9186111111111113,Dientes de leche(0-28),0.0003006047979424,4651
1891,249.17644270648185,244.24694869060315,28,2.9205555555555556,Dientes de leche(0-28),0.0005210039812067,2622
435,249.2238416874037,242.01919658727337,41,2.921111111111111,WTF Happened(40-49),0.0014256177417145,661
8723,249.24754117786463,243.0619741675554,35,2.921388888888889,Cancha Reglamentaria(29-39),0.0006421232081451,10930
7462,249.31863964924756,238.0850811707548,41,2.922222222222222,WTF Happened(40-49),0.0035446685422174,9477
6450,249.34233913970849,251.16719990520204,33,2.9225,Cancha Reglamentaria(29-39),0.000432491263906,8334
5346,249.5082355729352,238.27467709444247,51,2.9244444444444446,Señora(50-60),0.0038643607535525,7018
2376,249.67413200616187,238.17987913259864,32,2.926388888888889,Cancha Reglamentaria(29-39),0.0045290169619599,3267
5584,249.91112691077143,241.35561085436663,36,2.9291666666666667,Cancha Reglamentaria(29-39),0.0019376409986572,7319
413,249.9585258916933,248.93944780187223,31,2.9297222222222223,Cancha Reglamentaria(29-39),7.044355722031965e-05,635
8976,249.9585258916933,230.9278350515464,28,2.9297222222222223,Dientes de leche(0-28),0.012859536993863,15033
6971,250.0059248726152,242.35098945372675,30,2.930277777777778,Cancha Reglamentaria(29-39),0.0014021511053533,8919
8938,250.02962436307615,246.7590946794644,36,2.9305555555555554,Cancha Reglamentaria(29-39),0.0001781920377487,11182
3079,250.17182130584192,239.7914444839436,30,2.9322222222222223,Cancha Reglamentaria(29-39),0.0030187803826878,4145
5616,250.17182130584192,239.5070505984121,39,2.9322222222222223,Cancha Reglamentaria(29-39),0.0035181770713544,7361
6937,250.19552079630287,240.3128332740846,29,2.9325,Cancha Reglamentaria(29-39),0.0027081432985345,8882
4233,250.21922028676383,246.56949875577675,42,2.932777777777778,WTF Happened(40-49),0.0002511878052538,5682
1494,250.47991468183437,245.57412015641663,47,2.9358333333333335,WTF Happened(40-49),0.0003107263454166,2091
7557,250.52731366275623,245.6215191373385,25,2.9363888888888887,Dientes de leche(0-28),0.0004824723218013,9584
5973,250.64581111506104,252.49437137101552,31,2.937777777777778,Cancha Reglamentaria(29-39),0.0004743009965806,7779
8615,250.64581111506104,243.63076193861832,40,2.937777777777778,WTF Happened(40-49),0.0012220101973894,10813
1424,250.669510605522,252.20997748548407,39,2.9380555555555556,Cancha Reglamentaria(29-39),0.0006377861211011,2000
7010,250.71690958644388,252.20997748548407,28,2.9386111111111113,Dientes de leche(0-28),0.0006221770566453,8966
6688,250.74060907690483,250.64581111506104,26,2.938888888888889,Dientes de leche(0-28),0.0002492165238076,8598
2864,250.7643085673658,235.90472804834693,30,2.9391666666666665,Cancha Reglamentaria(29-39),0.0077388112634936,3874
196,250.83540703874863,249.0342457637161,40,2.94,WTF Happened(40-49),3.831193730434524e-05,361
5233,250.8591065292096,233.6295769640953,25,2.9402777777777778,Dientes de leche(0-28),0.010311438372312,6878
6566,251.16719990520204,246.28510487024528,34,2.943888888888889,Cancha Reglamentaria(29-39),0.0005213731063816,8459
2943,251.190899395663,245.8585140419481,32,2.944166666666667,Cancha Reglamentaria(29-39),0.0005582089271326,3969
1686,251.21459888612395,252.4469723900936,44,2.9444444444444446,WTF Happened(40-49),0.0004327954272826,2339
6064,251.3567958288897,249.2712406683256,31,2.946111111111111,Cancha Reglamentaria(29-39),4.363578179133556e-05,7888
960,251.57009124303823,252.4469723900936,41,2.948611111111111,WTF Happened(40-49),0.0003589461002906,1366
3030,251.64118971442116,252.8735632183908,31,2.9494444444444445,Cancha Reglamentaria(29-39),0.0005825444661647,4088
2122,251.7596871667259,231.5440218035312,24,2.950833333333333,Dientes de leche(0-28),0.0141880750634131,2932
1955,251.78338665718687,250.3614172295296,50,2.951111111111111,Señora(50-60),4.169758263193774e-05,2708
2921,251.80708614764785,250.93020500059248,30,2.951388888888889,Cancha Reglamentaria(29-39),9.541181758902854e-05,3944
2678,251.8307856381088,250.64581111506104,28,2.9516666666666667,Dientes de leche(0-28),7.892481483897925e-05,3652
1442,251.90188410949165,238.0850811707548,31,2.9525,Cancha Reglamentaria(29-39),0.0083588901833272,2023
2155,252.04408105225735,242.06659556819528,34,2.9541666666666666,Cancha Reglamentaria(29-39),0.0025909291325222,2978
729,252.16257850456216,245.10013034719756,36,2.9555555555555557,Cancha Reglamentaria(29-39),0.001038775515545,1049
4663,252.18627799502312,252.49437137101552,31,2.9558333333333335,Cancha Reglamentaria(29-39),0.0002735411623889,6203
2718,252.30477544732787,251.78338665718687,29,2.957222222222222,Cancha Reglamentaria(29-39),0.0001325963295967,3698
1129,252.42327289963265,251.64118971442116,27,2.9586111111111113,Dientes de leche(0-28),0.0001557102554294,1599
3804,252.42327289963265,252.54177035193743,26,2.9586111111111113,Dientes de leche(0-28),0.0002679862948781,5118
341,252.42327289963265,245.76371608010427,33,2.9586111111111113,Cancha Reglamentaria(29-39),0.0010980972339181,553
2069,252.49437137101552,240.6920251214599,41,2.9594444444444443,WTF Happened(40-49),0.0043999386642543,2861
3303,252.54177035193743,252.73136627562508,21,2.96,Dientes de leche(0-28),0.0002743349328233,4447
8280,252.54177035193743,251.8307856381088,28,2.96,Dientes de leche(0-28),0.0001242847269276,10432
7699,252.54177035193743,252.20997748548407,35,2.96,Cancha Reglamentaria(29-39),6.321224482324602e-05,9744
1534,252.6128688233203,251.68858869534304,27,2.9608333333333334,Dientes de leche(0-28),0.0001174668031796,2140
6301,252.6839672947032,238.27467709444247,52,2.9616666666666664,Señora(50-60),0.0070475649724423,8160
6860,252.7076667851641,252.3995734091717,40,2.9619444444444443,WTF Happened(40-49),0.0001261054295092,8801
7975,252.75506576608603,252.20997748548407,35,2.9625,Cancha Reglamentaria(29-39),0.0001071794353011,10055
6376,252.75506576608603,252.49437137101552,36,2.9625,Cancha Reglamentaria(29-39),0.0002416531761094,8242
5743,252.80246474700797,249.74523047754477,37,2.9630555555555556,Cancha Reglamentaria(29-39),0.0001302119107179,7510
1086,252.84986372792983,244.72093849982224,40,2.963611111111111,WTF Happened(40-49),0.0014363169616794,1544
1350,252.84986372792983,243.72555990046212,47,2.963611111111111,WTF Happened(40-49),0.0022518526748725,1893
4582,252.8735632183908,252.20997748548407,32,2.963888888888889,Cancha Reglamentaria(29-39),0.0001501013909112,6108
6526,252.92096219931275,252.6839672947032,30,2.9644444444444447,Cancha Reglamentaria(29-39),0.0001699202181702,8417
3174,252.92096219931275,251.8307856381088,30,2.9644444444444447,Cancha Reglamentaria(29-39),0.0001200976626195,4273
1091,252.94466168977368,247.84927124066832,39,2.964722222222222,Cancha Reglamentaria(29-39),0.0004219332200045,1552
3229,252.94466168977368,246.90129162223013,24,2.964722222222222,Dientes de leche(0-28),0.001254260838485,4340
2109,252.9683611802346,251.21459888612395,33,2.965,Cancha Reglamentaria(29-39),0.0001950343329871,2911
2537,253.0157601611565,251.64118971442116,37,2.9655555555555555,Cancha Reglamentaria(29-39),5.961477609427951e-05,3478
3186,253.0868586325394,252.20997748548407,30,2.966388888888889,Cancha Reglamentaria(29-39),5.5587710294127526e-05,4286
8799,253.11055812300037,252.8735632183908,37,2.966666666666667,Cancha Reglamentaria(29-39),0.0001809210510787,11015
8145,253.1816565943832,247.3278824505273,29,2.9675,Cancha Reglamentaria(29-39),0.0006591406766604,10282
6308,253.27645455622704,246.04810996563572,39,2.968611111111111,Cancha Reglamentaria(29-39),0.001335165428286,8168
3605,253.3475530276099,246.28510487024528,30,2.9694444444444446,Cancha Reglamentaria(29-39),0.0018887727011119,4862
7404,253.3475530276099,252.35217442824975,30,2.9694444444444446,Cancha Reglamentaria(29-39),9.55157955029292e-05,9413
8501,253.3475530276099,250.9776039815144,26,2.9694444444444446,Dientes de leche(0-28),9.898851533268192e-05,10690
2926,253.48974997037564,252.02038156179643,24,2.971111111111111,Dientes de leche(0-28),5.5729514552004976e-05,3951
1977,253.5608484417585,246.8064936603863,35,2.9719444444444445,Cancha Reglamentaria(29-39),0.0012944859794938,2739
6730,253.58454793221944,252.06778054271837,31,2.9722222222222223,Cancha Reglamentaria(29-39),5.5056690483059634e-05,8644
6319,253.63194691314135,247.04348856499584,43,2.972777777777778,WTF Happened(40-49),0.0009577655494013,8179
5946,253.6793458940633,252.778765256547,30,2.973333333333333,Cancha Reglamentaria(29-39),0.0001110851675718,7746
2932,253.70304538452424,239.8388434648655,27,2.973611111111111,Dientes de leche(0-28),0.0061876908147246,3958
7465,253.77414385590708,246.00071098471383,46,2.9744444444444444,WTF Happened(40-49),0.001373378470749,9480
1550,253.79784334636804,254.62732551250147,27,2.9747222222222223,Dientes de leche(0-28),0.000442849080563,2159
4853,253.821542836829,253.20535608484417,33,2.975,Cancha Reglamentaria(29-39),0.0001275145883227,6425
2545,253.821542836829,246.7590946794644,26,2.975,Dientes de leche(0-28),0.0012789708342597,3489
5693,253.821542836829,245.2897262708852,52,2.975,Señora(50-60),0.0015580780120406,7452
205,253.84524232728995,251.9729825808745,43,2.975277777777778,WTF Happened(40-49),3.659849078374597e-05,374
256,253.84524232728995,252.257376466406,29,2.975277777777778,Cancha Reglamentaria(29-39),6.841666851680416e-05,436
8647,253.8689418177509,243.2041711103211,29,2.9755555555555557,Cancha Reglamentaria(29-39),0.0031006686400976,10848
1403,253.89264130821184,252.3995734091717,20,2.9758333333333336,Dientes de leche(0-28),6.430562354914799e-05,1973
2118,253.9163407986728,251.21459888612395,25,2.976111111111111,Dientes de leche(0-28),0.0001291226500114,2924
83,253.9163407986728,250.31401824860765,29,2.976111111111111,Cancha Reglamentaria(29-39),0.0001762491618627,211
5651,254.01113876051664,252.6839672947032,33,2.977222222222222,Cancha Reglamentaria(29-39),6.747599835778692e-05,7401
4936,254.0348382509776,251.64118971442116,33,2.9775,Cancha Reglamentaria(29-39),7.574223084337146e-05,6520
4882,254.05853774143856,237.61109136153573,39,2.977777777777778,Cancha Reglamentaria(29-39),0.0085500661241772,6457
6898,254.1533357032824,252.11517952364025,35,2.9788888888888887,Cancha Reglamentaria(29-39),5.463331415918228e-05,8840
5797,254.1770351937433,252.35217442824975,38,2.9791666666666665,Cancha Reglamentaria(29-39),4.592983116355152e-05,7571
3720,254.1770351937433,242.01919658727337,52,2.9791666666666665,Señora(50-60),0.0046252514214209,5009
3027,254.2718331555872,252.778765256547,30,2.980277777777778,Cancha Reglamentaria(29-39),7.860844745676334e-05,4085
8322,254.2955326460481,248.46545799265317,30,2.9805555555555556,Cancha Reglamentaria(29-39),0.0006225237315412,10477
4888,254.2955326460481,250.40881621045148,34,2.9805555555555556,Cancha Reglamentaria(29-39),0.0003084300965242,6464
392,254.39033060789197,251.9729825808745,34,2.9816666666666665,Cancha Reglamentaria(29-39),5.535890818085366e-05,611
8455,254.43772958881385,252.20997748548407,35,2.982222222222222,Cancha Reglamentaria(29-39),0.0001003932564841,10639
6545,254.4614290792748,252.92096219931275,29,2.9825,Cancha Reglamentaria(29-39),8.266103179501034e-05,8438
6159,254.4614290792748,252.9683611802346,43,2.9825,WTF Happened(40-49),8.563596321058321e-05,7994
4945,254.5088280601967,237.0423035904728,38,2.9830555555555556,Cancha Reglamentaria(29-39),0.0498275744526365,6529
8095,254.53252755065765,252.778765256547,26,2.9833333333333334,Dientes de leche(0-28),6.57902316483867e-05,10219
8089,254.53252755065765,252.8735632183908,33,2.9833333333333334,Cancha Reglamentaria(29-39),7.67013793752318e-05,10213
6402,254.7221234743453,245.14752932811945,56,2.9855555555555555,Señora(50-60),0.0020316333799308,8276
4606,254.7695224552672,252.73136627562508,30,2.986111111111111,Cancha Reglamentaria(29-39),9.545571328008448e-05,6135
6636,254.86432041711103,243.67816091954023,23,2.987222222222222,Dientes de leche(0-28),0.0037940773507789,8535
3787,255.07761583125964,251.9255835999526,39,2.9897222222222224,Cancha Reglamentaria(29-39),0.0001725344696507,5099
3162,255.07761583125964,252.49437137101552,28,2.9897222222222224,Dientes de leche(0-28),9.493691724087078e-05,4259
8752,255.12501481218155,246.00071098471383,60,2.9902777777777776,Señora(50-60),0.0020672889652953,10963
1158,255.1487143026425,251.26199786704584,32,2.9905555555555554,Cancha Reglamentaria(29-39),0.000272191114761,1633
